,symbol,name
294,688338,赛科希德
295,688339,亿华通
296,688343,云天励飞
297,688345,博力威
298,688347,华虹公司
299,688348,昱能科技
300,688349,三一重能
301,688350,富淼科技
302,688351,微电生理
303,688352,颀中科技
304,688353,华盛锂电
305,688355,明志科技
306,688356,键凯科技
307,688357,建龙微纳
308,688358,祥生医疗
309,688359,三孚新科
310,688360,德马科技
311,688361,中科飞测
312,688362,甬矽电子
313,688363,华熙生物
314,688365,光云科技
315,688366,昊海生科
316,688367,工大高科
317,688368,晶丰明源
318,688369,致远互联
319,688370,丛麟科技
320,688371,菲沃泰
321,688372,伟测科技
322,688373,盟科药业
323,688375,国博电子
324,688376,美埃科技
325,688377,迪威尔
326,688378,奥来德
327,688379,华光新材
328,688380,中微半导
329,688381,帝奥微
330,688382,益方生物
331,688383,新益昌
332,688385,复旦微电
333,688386,泛亚微透
334,688387,信科移动
335,688388,嘉元科技
336,688389,普门科技
337,688390,固德威
338,688391,钜泉科技
339,688392,骄成超声
340,688393,安必平
341,688395,正弦电气
342,688396,华润微
343,688398,赛特新材
344,688399,硕世生物
345,688400,凌云光
346,688401,路维光电
347,688403,汇成股份
348,688408,中信博
349,688409,富创精密
350,688410,山外山
351,688416,恒烁股份
352,688418,震有科技
353,688419,耐科装备
354,688420,美腾科技
355,688425,铁建重工
356,688426,康为世纪
357,688428,诺诚健华
358,688429,时创能源
359,688432,有研硅
360,688433,华曙高科
361,688435,英方软件
362,688439,振华风光
363,688443,智翔金泰
364,688448,磁谷科技
365,688450,光格科技
366,688455,科捷智能
367,688456,有研粉材
368,688458,美芯晟
369,688459,哈铁科技
370,688466,金科环境
371,688468,科美诊断
372,688469,芯联集成
373,688472,阿特斯
374,688475,萤石网络
375,688478,晶升股份
376,688479,友车科技
377,688480,赛恩斯
378,688484,南芯科技
379,688485,九州一轨
380,688486,龙迅股份
381,688488,艾迪药业
382,688489,三未信安
383,688496,清越科技
384,688498,源杰科技
385,688499,利元亨
386,688500,慧辰股份
387,688501,青达环保
388,688502,茂莱光学
389,688503,聚和材料
390,688505,复旦张江
391,688506,百利天恒
392,688507,索辰科技
393,688508,芯朋微
394,688509,正元地信
395,688510,航亚科技
396,688511,天微电子
397,688512,慧智微
398,688513,苑东生物
399,688515,裕太微
400,688516,奥特维
401,688517,金冠电气
402,688518,联赢激光
403,688519,南亚新材
404,688520,神州细胞
405,688521,芯原股份
406,688522,纳睿雷达
407,688523,航天环宇
408,688525,佰维存储
409,688526,科前生物
410,688528,秦川物联
411,688529,豪森智能
412,688531,日联科技
413,688533,上声电子
414,688535,华海诚科
415,688536,思瑞浦
416,688538,和辉光电
417,688539,高华科技
418,688543,国科军工
419,688548,广钢气体
420,688549,中巨芯
421,688550,瑞联新材
422,688551,科威尔
423,688552,航天南湖
424,688553,汇宇制药
425,688556,高测股份
426,688557,兰剑智能
427,688558,国盛智科
428,688559,海目星
429,688560,明冠新材
430,688561,奇安信
431,688562,航天软件
432,688563,航材股份
433,688565,力源科技
434,688566,吉贝尔
435,688567,孚能科技
436,688568,中科星图
437,688569,铁科轨道
438,688570,天玛智控
439,688571,杭华股份
440,688573,信宇人
441,688575,亚辉龙
442,688576,西山科技
443,688577,浙海德曼
444,688578,艾力斯
445,688579,山大地纬
446,688580,伟思医疗
447,688581,安杰思
448,688582,芯动联科
449,688585,上纬新材
450,688586,江航装备
451,688588,凌志软件
452,688589,力合微
453,688590,新致软件
454,688591,泰凌微
455,688592,司南导航
456,688593,新相微
457,688595,芯海科技
458,688596,正帆科技
459,688597,煜邦电力
460,688598,金博股份
461,688599,天合光能
462,688600,皖仪科技
463,688601,力芯微
464,688602,康鹏科技
465,688603,天承科技
466,688606,奥泰生物
467,688607,康众医疗
468,688608,恒玄科技
469,688609,九联科技
470,688610,埃科光电
471,688611,杭州柯林
472,688612,威迈斯
473,688613,奥精医疗
474,688616,西力科技
475,688617,惠泰医疗
476,688618,三旺通信
477,688619,罗普特
478,688620,安凯微
479,688621,阳光诺和
480,688622,禾信仪器
481,688623,双元科技
482,688625,呈和科技
483,688626,翔宇医疗
484,688627,精智达
485,688628,优利德
486,688629,华丰科技
487,688630,芯��微装
488,688631,莱斯信息
489,688633,星球石墨
490,688636,智明达
491,688638,誉辰智能
492,688639,华恒生物
493,688646,逸飞激光
494,688648,中邮科技
495,688651,盛邦安全
496,688652,京仪装备
497,688653,康希通信
498,688655,迅捷兴
499,688656,浩欧博
500,688657,浩辰软件
501,688658,悦康药业
502,688659,元琛科技
503,688660,电气风电
504,688661,和林微纳
505,688662,富信科技
506,688663,新风光
507,688665,四方光电
508,688667,菱电电控
509,688668,鼎通科技
510,688669,聚石化学
511,688670,金迪克
512,688671,碧兴物联
513,688676,金盘科技
514,688677,海泰新光
515,688678,福立旺
516,688679,通源环境
517,688680,海优新材
518,688681,科汇股份
519,688682,霍莱沃
520,688683,莱尔科技
521,688685,迈信林
522,688686,奥普特
523,688687,凯因科技
524,688689,银河微电
525,688690,纳微科技
526,688693,锴威特
527,688696,极米科技
528,688697,纽威数控
529,688698,伟创电气
530,688699,明微电子
531,688700,东威科技
532,688701,卓锦股份
533,688702,盛科通信
534,688707,振华新材
535,688711,宏微科技
536,688716,中研股份
537,688717,艾罗能源
538,688718,唯赛勃
539,688719,爱科赛博
540,688720,艾森股份
541,688722,同益中
542,688728,格科微
543,688733,壹石通
544,688737,中自科技
545,688739,成大生物
546,688766,普冉股份
547,688767,博拓生物
548,688768,容知日新
549,688772,珠海冠宇
550,688776,国光电气
551,688777,中控技术
552,688778,厦钨新能
553,688779,五矿新能
554,688786,悦安新材
555,688787,海天瑞声
556,688788,科思科技
557,688789,宏华数科
558,688793,倍轻松
559,688798,艾为电子
560,688787,海天瑞声
561,688788,科思科技
562,688789,宏华数科
563,688793,倍轻松
564,688798,艾为电子
565,688799,华纳药厂
566,688800,瑞可达
567,688819,天能股份
568,688981,中芯国际
569,689009,九号公司
