,symbol,name
0,000425,徐工机械
1,002422,科伦药业
2,600150,中国船舶
3,600584,长电科技
4,601166,兴业银行
5,601669,中国电建
6,688041,海光信息
7,688256,寒武纪
8,688271,联影医疗
9,000538,云南白药
10,002179,中航光电
11,002252,上海莱士
12,300782,卓胜微
13,300896,爱美客
14,600009,上海机场
15,600760,中航沈飞
16,601006,大秦铁路
17,688036,传音控股
18,688012,中微公司
19,688008,澜起科技
20,601816,京沪高铁
21,600547,山东黄金
22,300308,中际旭创
23,600030,中信证券
24,688111,金山办公
25,601390,中国中铁
26,002466,天齐锂业
27,600010,包钢股份
28,600089,特变电工
29,600111,北方稀土
30,600426,华鲁恒升
31,600893,航发动力
32,600941,中国移动
33,600989,宝丰能源
34,601600,中国铝业
35,601985,中国核电
36,603799,华友钴业
37,603986,兆易创新
38,603993,洛阳钼业
39,688981,中芯国际
40,000100,TCL科技
41,000338,潍柴动力
42,000792,盐湖股份
43,000938,紫光股份
44,001979,招商蛇口
45,002049,紫光国微
46,002129,中环股份
47,002230,科大讯飞
48,002241,歌尔股份
49,002371,北方华创
50,002460,赣锋锂业
51,300014,亿纬锂能
52,300124,汇川技术
53,300274,阳光电源
54,300750,宁德时代
55,300760,迈瑞医疗
56,601728,中国电信
57,601919,中远海控
58,600438,通威股份
59,600436,片仔癀
60,002493,荣盛石化
61,300122,智飞生物
62,601012,隆基股份
63,000661,长春高新
64,603501,韦尔股份
65,002714,牧原股份
66,300015,爱尔眼科
67,002475,立讯精密
68,600031,三一重工
69,600346,恒力石化
70,600406,国电南瑞
71,603259,药明康德
72,601888,中国国旅
73,600309,万华化学
74,002352,顺丰控股
75,002027,分众传媒
76,000725,京东方A
77,600690,青岛海尔
78,000333,美的集团
79,600276,恒瑞医药
80,002594,比亚迪
81,002415,海康威视
82,601668,中国建筑
83,601766,中国南车
84,601899,紫金矿业
85,601857,中国石油
86,601088,中国神华
87,601318,中国平安
88,600048,保利地产
89,601398,工商银行
90,000002,万科A
91,000063,中兴通讯
92,000651,格力电器
93,600019,宝钢股份
94,600028,中国石化
95,600036,招商银行
96,600050,中国联通
97,600519,贵州茅台
98,600585,海螺水泥
99,600900,长江电力
